POS,class
"NN VBZ RB VBN JJ . WRB DT IN VBG CD : ) CC , WP `` ( VB NNP POS NNS TO VBP RP RBR VBD PRP PRP$ JJR",xlm
"NN POS VBZ DT WDT RB VBN IN . SYM : CD `` JJ NNS VBP VB VBD # CC ( ) , VBG PRP RP JJR FW RBR",xlm
"WRB VBD VB NN JJ PRP$ NNS . VBP IN POS : , CC DT VBZ PRP RB NNP CD ) `` ( # $ RP UH RBR VBG JJR EX FW WP TO ''",xlm
"JJ NN : DT IN POS '' CD CC NNS ) ( NNP VBG . `` # VBN , RB VB VBZ PRP VBD $ VBP TO",xlm
"DT NN IN : WP VBZ PRP VBG POS JJS . CC JJ JJR , RB VBP NNS ) ( `` VBN '' $ CD NNP # VBD VB MD FW WRB TO RP",xlm
"DT JJ NN WP VBD CC VBZ POS IN WDT , NNS CD VBG VBP RB VBN ) ( : # FW NNP `` . TO WRB PRP RBR VB JJR RBS RP",xlm
"NN NNS VBP DT IN POS CC . SYM : CD VBG VBD JJ RB JJR PRP PRP$ VBZ EX TO VB WP WRB RP , UH VBN WDT FW ( ) `` JJS RBR",xlm
"NN IN NNS : WRB JJ POS VBP VBG DT $ CD , CC . `` NNP # ) ( VBZ RB RBR VBD UH VB TO PRP WDT JJR PRP$ VBN",xlm
"NN CC JJ : DT NNS WP VBD VB RP RB NNP IN CD . VBZ , # $ ( ) `` POS TO RBR VBG VBN VBP RBS WRB PRP FW PRP$",xlm
"DT NNS VBG NN IN CC WP WRB RB VBZ JJ TO PRP , VBP VB EX VBD PRP$ VBN RBR WDT FW . : RP )",xlm
"NN NNS , CC : DT IN POS JJ VBP CD . FW VBD NNP ) ( `` JJS TO VB RB WDT WRB PRP RP VBZ",xlm
"DT JJ NN IN POS NNS , CC VBG PRP CD : ) . UH RB ( VBD `` FW VBZ VBP RBR VB VBN WP WRB TO PRP$ WDT EX JJS JJR",xlm
"WRB NN POS JJ NNS DT IN TO VB , VBZ : . VBD RB CC VBN NNP # CD ( ) VBP $ `` SYM VBG RP PRP",xlm
"JJ NN POS TO DT CC VB `` : VBD PRP MD RB , . ( ) VBZ IN EX VBG WP NNS VBP PRP$ NNP VBN RP JJR RBR WDT WRB",xlm
"JJ NN IN CD : DT POS RBS VBZ . $ ( ) , CC # NNP '' VBP `` RB TO VB VBN RP NNS RBR VBD JJS VBG FW PRP MD PRP$",xlm
"JJ NN VBZ NNS IN CD : CC RB . VB DT PRP , ) ( NNP `` VBD # $ FW VBP",xlm
"NN : DT JJ POS '' WDT VBD IN . VB CD ) `` CC , ( TO VBZ # $ FW NNP WP RB VBP PRP NNS VBG",xlm
"VB WRB NN VBD PRP$ JJ WP . DT JJS , UH VBP TO CC RB IN PRP MD : `` ) ( NNP RBR NNS VBZ VBG VBN EX WDT RP RBS",xlm
"WRB JJ NNS VBD PRP$ NN CC DT POS . VBG PRP RB , IN RBR TO EX JJR VB VBP VBZ VBN WP WDT MD : ) ( CD NNP # RP",xlm
"NN NNS VBP DT JJ IN PRP . VB : `` CD CC , NNP VBD # ( ) TO POS VBG JJR VBN RB JJS",xlm
"JJ NN : DT WDT RB VBZ RP POS IN . NNP ( ) VBG NNS VBD CD CC VB PRP $ TO , FW ``",xlm
"NNS VBP VBG VBN IN JJ NN , CC DT RBR PRP$ VBZ : CD ) ( SYM RB . WRB NNP JJR VBD `` VB FW PRP RP JJS",xlm
"NN VBZ PRP$ JJS NNS IN : RB JJR CD WRB , CC WP . POS PRP DT VBD VBG VB JJ TO RP VBN RBR VBP FW )",xlm
"DT JJ NN IN CD : WRB NNS CC VBP VBG TO PRP , RB . ( ) VBZ EX `` FW VBN WP NNP WDT VBD PRP$ MD VB JJR UH JJS RBR",xlm
"WRB JJ VBD NNS IN DT NN `` CC RB VB : NNP ) ( , POS CD . # $ PRP VBZ WP VBP FW",xlm
"IN CC VB NNS TO NN , RB PRP VBD `` JJ : DT EX . WP VBZ VBN PRP$ VBG VBP WRB RBR JJR CD $ RP",xlm
"NNS VBP VBG TO NN IN DT , : JJ VBZ CC PRP VBD VBN . NNPS RB VB WRB CD ) ( $ NNP `` # '' POS MD WP RBR JJR WDT FW RP",xlm
"WRB NN POS VBN DT TO VB CC RB IN VBG , : . JJR PRP `` JJ CD NNS VBP ( ) NNP # $ VBZ VBD RP",xlm
"NN VBZ VBN CD IN PRP$ DT . CC : JJ , NNP RB VBG NNS VBP VBD ( ) SYM PRP TO VB JJR",xlm
"JJ NNS IN NN CC POS VBN CD DT PRP . SYM : $ ( ) NNP # VBP `` , VBG RB VB TO FW VBZ VBD RP WP WRB",xlm
"CD NN VBD PRP$ NNS IN DT JJ . RB VBZ WRB PRP MD VB TO , : $ NNP CC ( ) `` POS UH VBN VBP RP VBG WP",xlm
"PRP NNS MD VB PRP$ JJ IN DT NN CC TO VBN VBP , . : NNP FW # VBD SYM ) ( VBZ CD $ `` POS RB VBG RP RBS WRB WP JJS RBR WDT",xlm
"NN VBZ , VBG DT POS JJ IN WRB CC RB TO VB . $ CD : NNP WP PRP$ PRP VBP VBD VBN EX NNS RBR JJR RP",xlm
"NN NNS CC DT IN , : VBG NNP VBD . ) ( SYM RB VBZ JJR CD VBP EX JJ VB PRP PRP$ WRB VBN RBR RP WP TO",xlm
"WRB TO VB IN NN VBG PRP$ , CC DT NNS : `` RB VBP JJ . VBZ CD PRP ( ) POS VBD NNP # $ FW VBN RP WP RBR JJR",xlm
"CD IN PRP$ NNS VBZ VBN NN . WP RB $ : , JJS JJ CC NNP ) `` # DT ( VB SYM VBD VBP FW WRB PRP UH RBR VBG RP WDT TO JJR POS",xlm
"NN MD VB VBG NNS IN PRP$ VBZ DT , CC . JJ RB `` : CD PRP WP VBP WDT RBR WRB EX TO VBN VBD JJR RP NNP ( )",xlm
"NN POS VBZ VBG DT JJ IN CD NNS , . CC : $ NNP RB # ) ( VB `` '' VBP SYM TO PRP VBD WDT WRB RP VBN WP JJS RBR FW JJR",xlm
"NN '' MD VB RP JJ NNS DT . `` : CC IN , RB CD ( ) NNP VBD # POS $ PRP VBZ WRB VBP VBN VBG EX JJR RBR FW",xlm
"NN POS VBZ VBG JJ NNS WDT VBP IN PRP$ PRP CC RB VB CD TO DT WRB , VBD RBR EX VBN : WP RBS JJR RP .",xlm
"NN '' VBZ DT IN JJR . NNS CC : , RB `` VBD ) ( VB JJ $ CD NNP # TO VBG VBP FW PRP MD WRB RP UH EX PRP$ WP VBN",xlm
"WP VBZ DT JJ NN . UH , VBP PRP IN CC NNP RB `` ( ) : CD $ TO WRB WDT PRP$ WP$ POS NNS VBD MD # VB",xlm
"WRB JJ NN VBD IN TO DT NNP : . PRP , CD ( ) CC `` POS # NNS VBG VBZ RB JJR RBR WDT VBP EX MD VB VBN RP PRP$ $ JJS WP",xlm
"WRB DT NN POS '' VBZ VBG CC PRP JJ , `` FW : CD IN NNS RB . WP VBN VBD JJR ( ) VBP $ NNP # TO JJS RP WDT",xlm
"DT NNP NN , '' VBD CC WP RP RB IN POS CD VBG JJ TO VBN VBP VB NNS PRP$ PRP VBZ . `` : ( ) # $ WRB JJR MD",xlm
"DT JJS NNS TO VB PRP VBN IN CC RB VBP : JJ CD NN , . NNP ( ) EX VBZ VBG VBD RBR UH PRP$ WRB WP JJR `` WDT RP",xlm
"PRP$ NN MD RB VB CD CC SYM : ) IN , JJ `` . ( NNS DT # $ NNP VBD VBZ VBP TO PRP FW",xlm
"CD NNS TO VB IN DT NN CC PRP VBZ VBG RB , VBP EX VBD VBN WRB JJ . RBR JJS JJR :",xlm
"PRP$ NN NNS VBD : VB `` JJ RB , . NNP ) ( CD $ CC VBP DT # POS WRB VBZ VBN IN TO VBG PRP RBR RP MD WP FW",xlm
"NN NNS VBD JJ IN VBN DT POS JJS CC , RB : CD $ NNP # ( ) VBP `` . PRP VBZ PRP$ VBG TO MD VB WRB RP JJR",xlm
"NN POS JJ MD VB RB DT , CC : IN TO CD ( ) VBP `` . $ # NNP VBZ NNS '' VBD FW PRP",xlm
"VBG JJ NN : NNS VBP TO IN PRP$ CC VB RP PRP WRB . CD # ) ( $ NNP `` POS , RB VBD VBZ DT VBN MD UH FW WP WDT EX JJS",xlm
"NN NNS TO VB POS $ CD VBN IN CC , RB DT PRP . SYM : NNP ) ( VBZ `` JJ VBD JJR VBP # MD FW RP JJS",xlm
"NN NNS POS '' IN DT . SYM : , VBP VB CC CD $ NNP # JJ ( ) FW VBZ VBD `` MD TO PRP VBG RB JJR RP",xlm
"NN NNS IN DT , CC RB PRP VBZ RP JJR WRB JJ VBD VBN TO POS WDT CD ( ) : `` FW . VBP NNP # $ PRP$ '' RBR VB RBS",xlm
"RB VBG PRP$ NN VBZ DT JJ TO NNS . VB IN : CD WRB WP CC PRP WDT WP$ VBP $ VBD # ) ( , FW NNP ''",xlm
"WRB NN POS JJ VBD RP : `` SYM CD , CC IN . DT PRP$ VB PRP NNS JJS TO RB VBG VBP JJR VBZ UH WDT WP VBN ) WP$ RBR",xlm
"NN RB VBD $ CD IN JJ . VBZ WRB : `` CC VB # NNP NNS ( ) , DT '' JJR VBP PRP MD VBG UH PRP$ EX JJS FW RP TO WP",xlm
"NN DT POS JJ WDT VBZ IN NNS , VBD : CC RB PRP RBR VBG MD VB VBN EX UH PRP$ TO VBP WP JJS WRB . RBS ) ( RP",xlm
"NN POS JJ VBZ IN CC : RB DT , UH . TO PRP VBP RBR NNS VB WDT EX VBD WRB PRP$ VBG FW ) ( NNP CD `` # WP",xlm
"NN POS VBZ TO VB VBG DT PRP , VBD IN EX CC RB NNS VBN WRB VBP JJ MD : WP . PDT NNP WDT ) (",xlm
"WRB JJ NN VBZ VBG DT CC RB PRP , TO VB IN NNS : . UH ( ) VBP $ CD NNP # `` WP POS JJR WDT RP FW VBD RBR ''",xlm
"DT JJ NN IN POS : CD NNP , NNS VBP . CC RB VBN MD VB WP WRB PRP VBZ VBD JJS JJR TO PRP$ VBG ( ) RP RBR",xlm
"PRP VBZ DT NN IN JJ VBG CC NNS . : POS WP RB , PRP$ VBP VBN VBD CD",xlm
"NN VBZ $ CD IN JJ VBN CC NNS , . DT : RB VB NNP PRP '' TO WRB PRP$ WP VBD VBG VBP ) ( # `` POS FW",xlm
"NN TO VB . DT MD PRP RB : JJ NNP , CC VBP VBZ `` IN ( ) CD $ '' # NNS VBD WRB WDT FW WP RBR RP PRP$ VBG VBN JJS POS JJR",xlm
"JJ NN CC : WRB VBZ VBG TO VB DT IN NNS , POS . VBP `` NNP ) ( SYM VBN RP VBD # CD RB $ PRP FW JJS MD PRP$",xlm
"NN VBZ PRP$ JJ , CC DT POS NNS . CD ) : ( NNP FW VBD VBN # `` SYM VBP '' PRP VBG RB IN MD VB TO WRB $ UH",xlm
"NN TO VB PRP$ . DT VBZ WRB PRP MD : CC RB `` JJ NNP IN , CD ) ( NNS VBD VBP VBG RP RBR VBN WP JJS",xlm
"JJ CD NN NNS IN , FW . RB : CC # NNP MD VB RBR DT TO PRP$ WRB WDT VBZ WP VBN VBP EX JJR PRP VBD VBG ( ) ``",xlm
"DT NN , CC RB EX VBD WP VB . `` JJ : VBZ WRB VBP POS IN TO NNS NNP VBG VBN RP JJR RBR UH PRP$ PRP",xlm
"NN NNS IN , CC JJR DT JJ VBN : NNP VBZ VBG RB VBP RBR VBD TO VB CD . # `` ( ) MD WRB PRP WP JJS FW EX",xlm
"NN NNS `` IN , CD CC . : ( ) VBP JJ TO RB FW # DT NNP VBZ '' $ VBN VBG MD POS PRP$ JJR PRP RBR WRB WDT RBS WP$ WP JJS VBD",xlm
"NN , VBP `` : CD JJ IN CC VBZ NNS '' # RB VBN $ VBD VB PRP VBG RP DT PRP$ WP . WRB TO JJS UH JJR FW",xlm
"NN NNS ( ) `` JJ CD : IN CC POS , NNP $ . # VBZ VBD RB VBP DT PRP WRB TO VB JJR PRP$ WDT VBG VBN RBR MD '' WP RBS",xlm
"WRB JJ NNS VBP VBG RP DT NN CC IN , PRP `` NNP POS : ) ( . CD VBD # VBZ RB VB VBN TO",xlm
"NN VBG NNS IN JJ CD : , VBZ CC . RB NNP VBD DT PRP PRP$ VBN WP JJR VBP TO VB RP ) (",xlm
"NN IN DT POS RBS JJ , NNP MD RB VB CC TO PRP VBD '' VBN VBZ VBG NNS RP . `` ( ) : FW VBP",xlm
"WRB NN POS JJ VBZ RB MD VB . CC : , RP IN NNS ) ( NNP CD `` VBP VBG VBD TO DT PRP JJR WDT VBN WP WP$ RBR ''",xlm
"CD NNS WDT MD VB VBG IN DT NN RBR JJ `` SYM : VBP JJS NNP , RB VBZ CC ( ) JJR # . $ POS FW PRP WP RP VBD UH PRP$ TO WRB",xlm
"DT JJS NN IN CD RB , CC . VB : JJ NNS VBD VBZ VBG VBP $ ( ) NNP # SYM '' TO PRP$ ``",xlm
"JJ NNS VBP VBG RP IN NN , CC DT VBZ PDT POS : `` NNP . ) ( CD RB $ # SYM VBD PRP VB VBN TO FW",xlm
"DT JJ NN . NNS IN VBP UH , CC RB `` : '' WDT WP VBZ VBG PRP VBD POS CD $ ( ) NNP VB # FW MD PRP$ JJR JJS TO",xlm
"WRB NN MD VB DT POS JJ NNP : `` CC ) ( . # $ CD VBD , IN NNS VBN RB VBG VBZ VBP TO JJR PRP RBR EX WP RP JJS FW",xlm
"JJ . DT NN VBZ VBG RP IN CC , WRB NNS WP PRP VBD POS RB : `` '' NNP ) ( VBP CD $ # VB RBR VBN JJS JJR PRP$ WDT",xlm
"JJ NN NNS IN , DT `` CC VBZ RB . : VBG NNP POS ) ( $ CD VBP # VB VBD FW TO UH PRP",xlm
"VB DT NN VBG JJ IN TO CC `` NNP : , PRP VBZ CD VBD POS NNS RB . # $ ( ) VBN VBP",xlm
"JJ CD NNS POS NN TO VB IN `` : , NNP CC ( ) VBP $ # . VBD DT RB PRP VBZ VBN VBG WRB WP JJR FW PRP$ JJS RP",xlm
"NN VBG NNS IN JJ CD DT VBZ WP PRP : , CC `` . POS VBP VB RP ( ) RB # NNP VBD TO WRB WDT",xlm
"NN , '' CC DT IN VBG POS CD : . VBD `` VBZ ) ( NNP NNS VBP VBN JJ RB # MD VB PRP$ $ PRP JJS TO",xlm
"NN MD RB VB VBN IN JJ VBG . SYM : NNS TO DT PRP RP CC `` POS ( ) , NNP # CD VBZ VBP RBR VBD WDT WP JJR WRB JJS RBS",xlm
"NNS VBN , VBD CC JJ NN IN POS . : NNP SYM # VBP CD $ ) ( RB VBZ JJR VB `` FW VBG JJS TO DT PRP$ PRP",xlm
"NNS VBP RB POS : NN IN VBN SYM ( ) VBZ DT , JJ CC TO PRP VB VBG VBD CD EX RP WRB PRP$ JJR WP MD `` FW NNP",xlm
"JJ NNS VB VBG . RB VBZ VBP DT CC PRP$ , : `` '' SYM NN NNP TO POS IN CD ) ( $ JJR # VBD FW VBN PRP WDT WRB EX JJS WP RP",xlm
"NN NNS WDT MD VB PRP IN CD CC VBD DT JJ , VBG RB TO VBN VBZ PRP$ WP . : NNPS VBP FW NNP WRB ) ( # $ `` JJS RP",xlm
"NN CC JJ TO IN NNS WRB DT VBP , . : CD VBG RB NNP VBZ ) ( PRP VBD VB PRP$ JJR",xlm
"JJ NNS NN CC VB DT IN PRP$ TO CD , : NNP ( ) . # $ VBD `` POS PRP VBP",xlm
"NN CC VB VBN . WDT VBZ DT IN JJ NNS , PRP RB WP : RBR VBD TO `` SYM ( ) NNP CD # '' $ FW VBP EX VBG WRB RP",xlm
"NN NNS JJ TO VB RP '' IN POS . : DT , VBP CD NNP CC JJR VBN RB ) ( # VBZ $ VBG `` FW WDT PRP EX RBR WRB PRP$ JJS WP VBD",xlm
"NNS POS VBP VBN IN NN . PRP DT JJ CC , WDT RB : NNP `` VBD ( ) CD VB # $ VBZ RP VBG PRP$ WRB WP RBR",xlm
"NN NNS VBP TO VB IN CC DT VBZ RP PRP . '' VBD RB , JJ : CD `` POS ( ) NNP $ # WRB VBN VBG JJR JJS PRP$",xlm
"VBP JJ NN VBZ IN NNS . DT CC : WRB RB VB WP , VBD TO RP EX `` VBG VBN JJR JJS PRP ( )",xlm
"NN '' IN DT NNS . POS JJS , CD : CC RB VB VBZ WRB VBG RBR VBN VBD TO PRP VBP JJ WP MD RP JJR",xlm
"NN POS JJ VBZ DT IN , PRP `` . NNS : CC JJR NNP ( ) PRP$ RB VBP VBG VB WP WRB VBD WDT VBN FW RBR RP TO WP$",xlm
"NN : DT VBN IN NNS CC VBP JJ NNP `` POS VBZ . TO PRP WRB , UH VB JJR RB VBD RBR EX WP PRP$ MD CD ( ) $ # VBG RP WDT ''",xlm
"DT JJS NN NNS IN CD : , CC $ JJ . NNP # VBD ) ( `` RB POS PRP VBZ PRP$ TO VB WRB RBR WP WDT VBP VBN RP VBG JJR",xlm
"WRB JJS VBD DT JJ NN TO VB VBN IN CC RB . : CD NNS VBP ( ) VBG VBZ RBR , JJR",xlm
"NN NNS : IN CD DT POS JJ CC VBP , VB NNP # . $ ( ) VBD `` VBZ RB PRP TO VBG JJR EX WP WRB VBN RP PRP$ WDT FW",xlm
"NN POS JJ TO . : DT VBZ RB IN CC , NNS CD PRP VBP VB JJR VBN ( ) `` '' NNP # $ VBD WDT FW RP",xlm
"JJ NN : WRB VBD DT IN '' CD RP CC TO VB . `` NNP , RB NNS # ( ) VBP $ UH VBG",xlm
"NN NNS JJ IN CD . RB VBZ WP : `` '' DT SYM NNP , ) ( CC # FW $ POS VBN WRB VBP VB JJS VBD PRP RP",xlm
"NN VBD JJ IN CC PRP VBZ : , VBP NNS RB DT WRB . ( ) `` POS VB WDT EX CD VBG MD TO RBR JJS WP",xlm
"NN POS JJ : PRP VBZ IN DT . SYM # RB NNP MD VB CD $ ) ( , CC `` VBD RBR WDT VBP WRB VBN NNS TO FW EX VBG WP PRP$ JJS JJR RP",xlm
"NNS VBP PRP$ NN TO DT WRB PRP JJ CC RB VBG IN VBN VBZ VBD EX , WP . : VB ) ( CD",xlm
"JJ NN VBZ IN CD $ NNP `` : # CC NNS , . '' ) ( DT VBG FW VBN PRP$ VBD POS RB PRP VBP JJR VB RBS RBR TO",xlm
"JJ NN NNS PRP VBP IN POS CD . : , CC NNP SYM # ( ) $ VBD RP RB `` DT VBZ FW ''",xlm
"RB NN VBZ WRB PRP VBD DT NNS IN , CC . VB CD ) : ( RP JJ $ VBG VBP # VBN TO MD JJR RBR JJS EX WDT WP FW PRP$ NNP ''",xlm
"NN NNS IN CD , DT JJ RB CC VBN VBZ . VB ) : ( VBD NNP `` POS WRB VBG VBP # $ SYM RP JJR RBR FW TO PRP",xlm
"NN NNS VBP IN TO PRP . SYM : `` JJ CD NNP VBD , CC ) ( VBZ '' # $ VB RP FW UH RB DT WRB VBG VBN JJR WP EX",xlm
"JJ NN NNS IN , CD : CC RB TO VB VBG . NNP ( ) # VBD $ DT VBN POS JJS PRP RP WRB WDT PRP$ PDT VBZ JJR VBP FW RBS RBR UH",xlm
"JJ NNS CC VB NN IN CD : `` NNP # . VBZ $ ( ) , VBD DT RB TO SYM VBP VBG PRP",xlm
"NN VBG VBZ TO DT POS JJS JJ . SYM : , VBP VBD CD `` IN CC WRB RB ) ( NNP # $ NNS WDT",xlm
"DT NN VBZ VBG , CC PRP$ JJ `` NNP POS : CD NNS VBP . ( ) RB # VBN IN VB TO JJR VBD RP EX PRP WRB RBR WP",xlm
"NN NNS VBZ TO VB IN DT CD JJ `` SYM : . $ VBP , CC VBN NNP # ) ( POS PRP RB VBD EX WRB WDT WP RBR JJR VBG FW RP JJS WP$ PRP$",xlm
"NN VBD TO CD NNS IN , `` JJ : CC . VB NNP # $ ( ) VBZ VBN POS DT RB VBG RP PRP RBR WRB VBP JJR EX PRP$ WDT WP MD RBS",xlm
"NN IN NNS JJ . CC : `` POS ( ) , NNP $ CD TO RB VBZ VBD DT VBP RP VB # VBG VBN WRB PRP RBR JJR PRP$ JJS MD WP RBS",xlm
"JJ NNS : DT NN CC PRP$ SYM , . CD `` '' VBP NNP VBZ # ( ) RB VBD $ TO VB IN VBG FW PRP POS",xlm
"NN : DT RBS JJ IN , CD CC RB . RBR NNS `` '' TO VB ( ) # $ NNP VBD POS VBZ VBG FW VBP VBN JJR PRP MD WP SYM RP WDT",xlm
"NN NNS VBD TO VB JJ CC IN PRP , VBP VBZ : CD FW NNP DT # . RP RB ) ( VBN `` JJS VBG",xlm
"NN VBZ IN JJR . SYM : , DT NNS RB CC JJ PRP VBG WRB VBD VBN TO VB WP `` NNP ( ) VBP CD RP RBR MD WDT",xlm
"NNS DT POS IN NN CC CD , FW NNP : . VB JJ $ # VBD ( ) VBP `` VBZ WP PRP WDT TO RB WRB VBG JJR VBN PRP$ UH RP RBR JJS",xlm
"NNS VBP SYM : NN CD , VBN . DT CC JJ TO POS IN WRB JJS VBZ `` ( ) NNP VBG RB VBD JJR PRP $ # RBR MD VB PRP$ RP",xlm
"NNS , `` VB NN CC VBP NNP POS JJ IN : DT VBG CD TO RB RP PRP MD VBN WRB ( ) VBZ # . VBD FW $ '' RBR EX WP WDT JJS JJR",xlm
"NNS WRB VBD DT NN , JJ CC RB MD VB . : WP EX VBZ PRP JJR IN CD VBP ) ( FW NNP TO SYM",xlm
"NNS IN NN CC DT TO VB NNP , . JJ : CD VBG RB VBZ FW ) ( $ # VBD `` POS WRB VBN VBP EX JJR PRP RP WP JJS RBS",xlm
"NNS IN NN TO VB JJ CD : . DT RBR CC RB VBG , `` ( ) VBP NNP VBD RP PRP VBZ VBN JJR FW $ WDT EX",xlm
"NNS IN NN CC , CD : RB PRP VBP ( ) JJ # . $ NNP `` POS DT VBZ TO JJR VBD MD VB '' RP RBR WRB VBG WDT WP EX JJS FW VBN",xlm
"NNS DT POS NN CC , CD : . JJ IN RB VBN VBZ PRP$ PRP VBG VB WDT WRB WP FW VBD VBP EX UH JJS JJR RBR NNP MD ) ( TO RP",xlm
"NNS VBP NN TO : , CD CC DT JJ IN . VB VBD RB ( ) NNP VBG VBN RP VBZ $ PRP",xlm
"NNS DT POS NN CC JJ VBP IN PRP VBN RB , : VBD VBG VBZ WRB JJR CD RP VB EX TO",xlm
"WP VBZ JJ NN IN DT CC PRP , NNS VBG CD RB VBN TO JJR VBP ) ( : VB `` . RP VBD WRB $ NNP RBR JJS",xlm
"NN VBZ JJ TO VB POS . WP IN PRP VBG RB SYM : , CD DT CC NNS VBP VBN ) ( NNP VBD JJR RP RBR JJS WRB MD",xlm
"JJ NNS NN VBZ JJR MD VB IN RB POS TO , CC . : `` ) ( CD VBN VBD DT NNP # VBP VBG",xlm
"JJ NNS NN : PRP VBZ TO VB VBG . SYM IN NNP , CC ( ) `` DT POS CD $ # VBD '' VBP JJS FW PRP$ RB VBN RBR WRB JJR WP EX",xlm
"NN VBZ DT JJ IN VBG RP . VB CD : , CC NNP # VBP VBD `` POS NNS VBN RB WRB ) ( $ PRP FW TO PDT UH",xlm
"VBN IN NN . PRP$ FW CD VBZ , VBD DT VB `` JJ CC NNS : VBP NNP # $ ( ) RB TO VBG PRP WRB WP RP",xlm
"DT NN VBZ VBG NNS . WRB MD VB JJ : , CC IN PRP RB CD $ # NNP ( ) VBD `` TO VBP POS RP",xlm
"CD IN PRP$ JJS NN NNS , VBD RB . JJ : CC ( ) VBZ WP VBN TO VB JJR VBG DT WRB PRP RBS NNP VBP",xlm
"CD NNS IN JJR NN TO DT JJ CC , : NNP VBZ . `` POS RB ( ) VB # $ PRP VBD VBP PRP$",xlm
"NN NNS CC , VBD JJ IN RBR VBG : TO CD # . $ RB `` ( ) '' NNP POS PRP VBN DT VBZ PDT WRB WP RP VB VBP FW JJS JJR WDT",xlm
"RB VBZ WP DT PRP VBP NN IN VBD WRB JJ CC , . VB VBG TO PRP$ NNS JJR VBN EX : RP )",xlm
"JJ NN NNS VBD TO JJR IN CC , VB VBZ `` RB VBN NNP : VBP . DT CD # ) ( '' FW JJS POS VBG $ RP",xlm
"PRP$ JJ NN MD VB RBR IN NNS CC RB , : CD NNP ) VBZ $ ( `` DT . # SYM VBP VBN WRB POS VBG FW JJS RP VBD",xlm
"IN DT CD NN NNS CC JJ , VBZ PRP RB VB TO WP JJR VBP MD . `` : $ ) ( NNP # '' POS FW JJS",xlm
"JJ NNS VBP RB VB . VBZ WRB TO CD POS IN `` NN : NNP CC , VBG VBN ( ) FW VBD DT RBR PRP EX MD UH PRP$ WP RP WDT",xlm
"NN IN NNS MD VB , VBP VBG VBZ WP RB CC TO JJ PRP . CD ) ( : $ `` POS VBN RBR JJR NNP WRB # DT VBD EX RP",xlm
"WP DT NN , JJ IN NNS PRP JJR CC RBR RB : . VBZ TO NNP CD # ( ) `` '' SYM VBP VBN $ POS VBD JJS VBG",xlm
"VBZ VBG VB CC VBN IN NNS . JJ NN PRP RB TO DT , WRB VBP : CD `` ) ( NNP JJR JJS PRP$ VBD RBR WP",xlm
"DT JJ NN VBN IN NNS CD , VBZ : CC RB PRP VBG VB `` POS . NNP ) ( # $ VBP JJR WRB TO VBD WDT WP FW",xlm
"DT NN VBN RP VBD RB TO VB . PRP VBZ PRP$ JJ CC IN , VBG VBP : MD NNS NNP FW `` ( ) CD EX WRB JJS WP RBR",xlm
"JJ NNS NN MD VB POS IN VBG , VBZ DT CC RB VBN . CD ) : ( NNP $ `` VBP TO PRP EX WRB VBD JJS # JJR RP PRP$",xlm
"NN : WP VBZ DT TO VB . RBR , CC JJR CD JJ $ # NNP ) ( `` VBD RP IN FW NNS VBP VBG",xlm
"NN : MD VB NNS . DT , CC WRB RB VBZ PRP JJ WP IN VBD `` NNP ( ) VBP CD $ # POS TO VBN VBG FW PRP$ JJR",xlm
"JJ NN '' VBZ IN . RB WP : CD ) ( , FW CC `` NNP DT VBP # $ VBD PRP VBN VBG RP WRB PRP$ NNS TO VB JJR RBR JJS WDT MD",xlm
"PRP NN IN JJ CD NNS WRB DT VBZ CC , `` FW ) : VBP $ ( JJR . NNP # POS TO VB VBG RB VBN VBD RP",xlm
"DT NN IN POS JJ CC , CD : . `` VBP PRP RB VBZ # $ NNP VB ( ) VBD RBR RP VBN VBG FW WP NNS WRB",xlm
"NN IN JJ : PRP VBP DT , CC RB VB `` NNS VBG VBZ VBN RP VBD RBR JJR FW PRP$ UH . WP WRB RBS TO ( )",xlm
"NN , : DT JJ IN WRB TO VB PRP$ CC NNP ) CD ( . # RB RBR VBG NNS PRP VBZ VBD VBP UH JJR VBN EX JJS WP",xlm
"RB DT JJ NN VBZ NNS TO VB IN , PRP . CC JJR NNP VBD CD : VBN RP VBP VBG PRP$ RBR WDT WP WRB MD",xlm
"VBG JJR MD VB PRP JJ , RB WRB TO `` UH : NN VBZ NNS CC IN VBP DT FW PRP$ VBD WDT . ) ( CD VBN WP RP RBR JJS",xlm
"VBG JJR IN CD NNS NN JJ VBZ RB CC , VBD TO DT WP . WRB VB VBP PRP PRP$ EX : FW RP VBN JJS",xlm
"DT NN POS JJ NNS VBD VBN IN PRP$ CD `` NNP : , $ CC ( ) VBZ # . TO VB VBG RB VBP",xlm
"NN VBZ JJ IN NNS CC RB CD : , . JJR `` POS ) ( VBD NNP # VBP $ DT MD VB UH PRP$ VBG EX PRP RBR WP JJS WRB TO VBN ''",xlm
"WP PRP VBP RB VBG VBZ , JJ NN IN DT : $ CD NNP NNS CC . TO VBN `` ( ) POS WDT VBD PRP$ JJR '' FW VB WRB RP",xlm
"PRP$ NN VBD . CC RB NNS PRP , VBG : VBZ VBN `` DT JJ IN RBR VB VBP RP WRB WP JJS FW",xlm
"VBG DT NN : CD VBZ PRP$ . EX TO VB VBN IN '' JJ CC , RB NNS `` VBD UH NNP SYM PRP JJR RBR WRB WDT VBP WP MD ) ( RP",xlm
